charite_doi,reusing_paper_doi,publication_year,authors,publication_year_reusing,authors_reusing
10.1038/s41597-022-01401-7,10.1038/s41467-025-56321-y,2022,Sook‐Lei Liew;Bethany Lo;Miranda R. Donnelly;Artemis Zavaliangos‐Petropulu;Jessica N. Jeong;Giuseppe Barisano;A. Hutton;Julia Pia Simon;Julia M. Juliano;Anisha Suri;Zhizhuo Wang;Aisha Abdullah;Jun Kim;Tyler Ard;Nerisa Banaj;Michael R. Borich;Lara A. Boyd;Amy Brodtmann;Cathrin M. Buetefisch;Lei Cao;Jessica M. Cassidy;Valentina Ciullo;Adriana Bastos Conforto;Steven C. Cramer;Rosalía Dacosta‐Aguayo;Ezequiel de la Rosa;Martin Domín;Adrienne N. Dula;Wuwei Feng;Alexandre R. Franco;Fatemeh Geranmayeh;Alexandre Gramfort;Chris M. Gregory;Colleen A. Hanlon;Brenton Hordacre;Steven A. Kautz;Mohamed Salah Khlif;Hosung Kim;Jan S. Kirschke;Jingchun Liu;Martín Lotze;Bradley J. MacIntosh;María Mataró;Feroze B. Mohamed;Jan Egil Nordvik;Gilsoon Park;Amy Pienta;Fabrizio Piras;Shane M. Redman;Kate Revill;Mauricio Reyes;Andrew D. Robertson;Na Jin Seo;Surjo R. Soekadar;Gianfranco Spalletta;Alison Sweet;Maria Teleńczuk;Gregory Thielman;Lars T. Westlye;Carolee J. Winstein;George F. Wittenberg;Kristin A. Wong;Chunshui Yu,2025,Cosmin I. Bercea;Benedikt Wiestler;Daniel Rueckert;Julia A. Schnabel
10.1038/s41597-022-01401-7,10.48550/arxiv.2502.08675,2022,Sook‐Lei Liew;Bethany Lo;Miranda R. Donnelly;Artemis Zavaliangos‐Petropulu;Jessica N. Jeong;Giuseppe Barisano;A. Hutton;Julia Pia Simon;Julia M. Juliano;Anisha Suri;Zhizhuo Wang;Aisha Abdullah;Jun Kim;Tyler Ard;Nerisa Banaj;Michael R. Borich;Lara A. Boyd;Amy Brodtmann;Cathrin M. Buetefisch;Lei Cao;Jessica M. Cassidy;Valentina Ciullo;Adriana Bastos Conforto;Steven C. Cramer;Rosalía Dacosta‐Aguayo;Ezequiel de la Rosa;Martin Domín;Adrienne N. Dula;Wuwei Feng;Alexandre R. Franco;Fatemeh Geranmayeh;Alexandre Gramfort;Chris M. Gregory;Colleen A. Hanlon;Brenton Hordacre;Steven A. Kautz;Mohamed Salah Khlif;Hosung Kim;Jan S. Kirschke;Jingchun Liu;Martín Lotze;Bradley J. MacIntosh;María Mataró;Feroze B. Mohamed;Jan Egil Nordvik;Gilsoon Park;Amy Pienta;Fabrizio Piras;Shane M. Redman;Kate Revill;Mauricio Reyes;Andrew D. Robertson;Na Jin Seo;Surjo R. Soekadar;Gianfranco Spalletta;Alison Sweet;Maria Teleńczuk;Gregory Thielman;Lars T. Westlye;Carolee J. Winstein;George F. Wittenberg;Kristin A. Wong;Chunshui Yu,2025,Chuhan Wang;Zhenghao Chen;Jean Yang;Jinman Kim
10.1038/s41597-022-01401-7,10.48550/arxiv.2501.15423,2022,Sook‐Lei Liew;Bethany Lo;Miranda R. Donnelly;Artemis Zavaliangos‐Petropulu;Jessica N. Jeong;Giuseppe Barisano;A. Hutton;Julia Pia Simon;Julia M. Juliano;Anisha Suri;Zhizhuo Wang;Aisha Abdullah;Jun Kim;Tyler Ard;Nerisa Banaj;Michael R. Borich;Lara A. Boyd;Amy Brodtmann;Cathrin M. Buetefisch;Lei Cao;Jessica M. Cassidy;Valentina Ciullo;Adriana Bastos Conforto;Steven C. Cramer;Rosalía Dacosta‐Aguayo;Ezequiel de la Rosa;Martin Domín;Adrienne N. Dula;Wuwei Feng;Alexandre R. Franco;Fatemeh Geranmayeh;Alexandre Gramfort;Chris M. Gregory;Colleen A. Hanlon;Brenton Hordacre;Steven A. Kautz;Mohamed Salah Khlif;Hosung Kim;Jan S. Kirschke;Jingchun Liu;Martín Lotze;Bradley J. MacIntosh;María Mataró;Feroze B. Mohamed;Jan Egil Nordvik;Gilsoon Park;Amy Pienta;Fabrizio Piras;Shane M. Redman;Kate Revill;Mauricio Reyes;Andrew D. Robertson;Na Jin Seo;Surjo R. Soekadar;Gianfranco Spalletta;Alison Sweet;Maria Teleńczuk;Gregory Thielman;Lars T. Westlye;Carolee J. Winstein;George F. Wittenberg;Kristin A. Wong;Chunshui Yu,2025,Liang Shang;William A. Sethares;Anusha Adluru;Andrew L. Alexander;Vivek Prabhakaran;Veena A. Nair;Nagesh Adluru
10.1038/s41597-022-01401-7,10.1016/j.neuroscience.2025.01.020,2022,Sook‐Lei Liew;Bethany Lo;Miranda R. Donnelly;Artemis Zavaliangos‐Petropulu;Jessica N. Jeong;Giuseppe Barisano;A. Hutton;Julia Pia Simon;Julia M. Juliano;Anisha Suri;Zhizhuo Wang;Aisha Abdullah;Jun Kim;Tyler Ard;Nerisa Banaj;Michael R. Borich;Lara A. Boyd;Amy Brodtmann;Cathrin M. Buetefisch;Lei Cao;Jessica M. Cassidy;Valentina Ciullo;Adriana Bastos Conforto;Steven C. Cramer;Rosalía Dacosta‐Aguayo;Ezequiel de la Rosa;Martin Domín;Adrienne N. Dula;Wuwei Feng;Alexandre R. Franco;Fatemeh Geranmayeh;Alexandre Gramfort;Chris M. Gregory;Colleen A. Hanlon;Brenton Hordacre;Steven A. Kautz;Mohamed Salah Khlif;Hosung Kim;Jan S. Kirschke;Jingchun Liu;Martín Lotze;Bradley J. MacIntosh;María Mataró;Feroze B. Mohamed;Jan Egil Nordvik;Gilsoon Park;Amy Pienta;Fabrizio Piras;Shane M. Redman;Kate Revill;Mauricio Reyes;Andrew D. Robertson;Na Jin Seo;Surjo R. Soekadar;Gianfranco Spalletta;Alison Sweet;Maria Teleńczuk;Gregory Thielman;Lars T. Westlye;Carolee J. Winstein;George F. Wittenberg;Kristin A. Wong;Chunshui Yu,2025,Bilal Bayram;İsmail Kunduracıoğlu;Suat İnce;İshak Paçal
10.1038/s41597-022-01401-7,10.1109/access.2024.3522214,2022,Sook‐Lei Liew;Bethany Lo;Miranda R. Donnelly;Artemis Zavaliangos‐Petropulu;Jessica N. Jeong;Giuseppe Barisano;A. Hutton;Julia Pia Simon;Julia M. Juliano;Anisha Suri;Zhizhuo Wang;Aisha Abdullah;Jun Kim;Tyler Ard;Nerisa Banaj;Michael R. Borich;Lara A. Boyd;Amy Brodtmann;Cathrin M. Buetefisch;Lei Cao;Jessica M. Cassidy;Valentina Ciullo;Adriana Bastos Conforto;Steven C. Cramer;Rosalía Dacosta‐Aguayo;Ezequiel de la Rosa;Martin Domín;Adrienne N. Dula;Wuwei Feng;Alexandre R. Franco;Fatemeh Geranmayeh;Alexandre Gramfort;Chris M. Gregory;Colleen A. Hanlon;Brenton Hordacre;Steven A. Kautz;Mohamed Salah Khlif;Hosung Kim;Jan S. Kirschke;Jingchun Liu;Martín Lotze;Bradley J. MacIntosh;María Mataró;Feroze B. Mohamed;Jan Egil Nordvik;Gilsoon Park;Amy Pienta;Fabrizio Piras;Shane M. Redman;Kate Revill;Mauricio Reyes;Andrew D. Robertson;Na Jin Seo;Surjo R. Soekadar;Gianfranco Spalletta;Alison Sweet;Maria Teleńczuk;Gregory Thielman;Lars T. Westlye;Carolee J. Winstein;George F. Wittenberg;Kristin A. Wong;Chunshui Yu,2024,Ahmed M.S. Soliman;Yalda Zafari-Ghadim;Yousif Yousif;Ahmed Ibrahim;Amr Mohamed;Essam A. Rashed;Mohamed A. Mabrok
10.1038/s41597-022-01401-7,10.48550/arxiv.2412.08081,2022,Sook‐Lei Liew;Bethany Lo;Miranda R. Donnelly;Artemis Zavaliangos‐Petropulu;Jessica N. Jeong;Giuseppe Barisano;A. Hutton;Julia Pia Simon;Julia M. Juliano;Anisha Suri;Zhizhuo Wang;Aisha Abdullah;Jun Kim;Tyler Ard;Nerisa Banaj;Michael R. Borich;Lara A. Boyd;Amy Brodtmann;Cathrin M. Buetefisch;Lei Cao;Jessica M. Cassidy;Valentina Ciullo;Adriana Bastos Conforto;Steven C. Cramer;Rosalía Dacosta‐Aguayo;Ezequiel de la Rosa;Martin Domín;Adrienne N. Dula;Wuwei Feng;Alexandre R. Franco;Fatemeh Geranmayeh;Alexandre Gramfort;Chris M. Gregory;Colleen A. Hanlon;Brenton Hordacre;Steven A. Kautz;Mohamed Salah Khlif;Hosung Kim;Jan S. Kirschke;Jingchun Liu;Martín Lotze;Bradley J. MacIntosh;María Mataró;Feroze B. Mohamed;Jan Egil Nordvik;Gilsoon Park;Amy Pienta;Fabrizio Piras;Shane M. Redman;Kate Revill;Mauricio Reyes;Andrew D. Robertson;Na Jin Seo;Surjo R. Soekadar;Gianfranco Spalletta;Alison Sweet;Maria Teleńczuk;Gregory Thielman;Lars T. Westlye;Carolee J. Winstein;George F. Wittenberg;Kristin A. Wong;Chunshui Yu,2024,Yixin Zhang;Kevin Kramer;Maciej A. Mazurowski
10.1038/s41597-022-01401-7,10.48550/arxiv.2411.19564,2022,Sook‐Lei Liew;Bethany Lo;Miranda R. Donnelly;Artemis Zavaliangos‐Petropulu;Jessica N. Jeong;Giuseppe Barisano;A. Hutton;Julia Pia Simon;Julia M. Juliano;Anisha Suri;Zhizhuo Wang;Aisha Abdullah;Jun Kim;Tyler Ard;Nerisa Banaj;Michael R. Borich;Lara A. Boyd;Amy Brodtmann;Cathrin M. Buetefisch;Lei Cao;Jessica M. Cassidy;Valentina Ciullo;Adriana Bastos Conforto;Steven C. Cramer;Rosalía Dacosta‐Aguayo;Ezequiel de la Rosa;Martin Domín;Adrienne N. Dula;Wuwei Feng;Alexandre R. Franco;Fatemeh Geranmayeh;Alexandre Gramfort;Chris M. Gregory;Colleen A. Hanlon;Brenton Hordacre;Steven A. Kautz;Mohamed Salah Khlif;Hosung Kim;Jan S. Kirschke;Jingchun Liu;Martín Lotze;Bradley J. MacIntosh;María Mataró;Feroze B. Mohamed;Jan Egil Nordvik;Gilsoon Park;Amy Pienta;Fabrizio Piras;Shane M. Redman;Kate Revill;Mauricio Reyes;Andrew D. Robertson;Na Jin Seo;Surjo R. Soekadar;Gianfranco Spalletta;Alison Sweet;Maria Teleńczuk;Gregory Thielman;Lars T. Westlye;Carolee J. Winstein;George F. Wittenberg;Kristin A. Wong;Chunshui Yu,2024,William Pham;A Jarema;Donggyu Rim;Zhibin Chen;Mohamed Salah Khlif;Vaughan G. Macefield;Luke A. Henderson;Amy Brodtmann
10.1038/s41597-022-01401-7,10.11239/jsmbe.annual62.400,2022,Sook‐Lei Liew;Bethany Lo;Miranda R. Donnelly;Artemis Zavaliangos‐Petropulu;Jessica N. Jeong;Giuseppe Barisano;A. Hutton;Julia Pia Simon;Julia M. Juliano;Anisha Suri;Zhizhuo Wang;Aisha Abdullah;Jun Kim;Tyler Ard;Nerisa Banaj;Michael R. Borich;Lara A. Boyd;Amy Brodtmann;Cathrin M. Buetefisch;Lei Cao;Jessica M. Cassidy;Valentina Ciullo;Adriana Bastos Conforto;Steven C. Cramer;Rosalía Dacosta‐Aguayo;Ezequiel de la Rosa;Martin Domín;Adrienne N. Dula;Wuwei Feng;Alexandre R. Franco;Fatemeh Geranmayeh;Alexandre Gramfort;Chris M. Gregory;Colleen A. Hanlon;Brenton Hordacre;Steven A. Kautz;Mohamed Salah Khlif;Hosung Kim;Jan S. Kirschke;Jingchun Liu;Martín Lotze;Bradley J. MacIntosh;María Mataró;Feroze B. Mohamed;Jan Egil Nordvik;Gilsoon Park;Amy Pienta;Fabrizio Piras;Shane M. Redman;Kate Revill;Mauricio Reyes;Andrew D. Robertson;Na Jin Seo;Surjo R. Soekadar;Gianfranco Spalletta;Alison Sweet;Maria Teleńczuk;Gregory Thielman;Lars T. Westlye;Carolee J. Winstein;George F. Wittenberg;Kristin A. Wong;Chunshui Yu,NA,Muhammad_manual
10.1038/s41597-022-01401-7,10.1007/978-3-031-81101-2_5,2022,Sook‐Lei Liew;Bethany Lo;Miranda R. Donnelly;Artemis Zavaliangos‐Petropulu;Jessica N. Jeong;Giuseppe Barisano;A. Hutton;Julia Pia Simon;Julia M. Juliano;Anisha Suri;Zhizhuo Wang;Aisha Abdullah;Jun Kim;Tyler Ard;Nerisa Banaj;Michael R. Borich;Lara A. Boyd;Amy Brodtmann;Cathrin M. Buetefisch;Lei Cao;Jessica M. Cassidy;Valentina Ciullo;Adriana Bastos Conforto;Steven C. Cramer;Rosalía Dacosta‐Aguayo;Ezequiel de la Rosa;Martin Domín;Adrienne N. Dula;Wuwei Feng;Alexandre R. Franco;Fatemeh Geranmayeh;Alexandre Gramfort;Chris M. Gregory;Colleen A. Hanlon;Brenton Hordacre;Steven A. Kautz;Mohamed Salah Khlif;Hosung Kim;Jan S. Kirschke;Jingchun Liu;Martín Lotze;Bradley J. MacIntosh;María Mataró;Feroze B. Mohamed;Jan Egil Nordvik;Gilsoon Park;Amy Pienta;Fabrizio Piras;Shane M. Redman;Kate Revill;Mauricio Reyes;Andrew D. Robertson;Na Jin Seo;Surjo R. Soekadar;Gianfranco Spalletta;Alison Sweet;Maria Teleńczuk;Gregory Thielman;Lars T. Westlye;Carolee J. Winstein;George F. Wittenberg;Kristin A. Wong;Chunshui Yu,2025,Zixin Liu;Haowen Pang;Xinru Zhang;Chuyang Ye
10.1038/s41597-022-01401-7,10.1093/braincomms/fcae254,2022,Sook‐Lei Liew;Bethany Lo;Miranda R. Donnelly;Artemis Zavaliangos‐Petropulu;Jessica N. Jeong;Giuseppe Barisano;A. Hutton;Julia Pia Simon;Julia M. Juliano;Anisha Suri;Zhizhuo Wang;Aisha Abdullah;Jun Kim;Tyler Ard;Nerisa Banaj;Michael R. Borich;Lara A. Boyd;Amy Brodtmann;Cathrin M. Buetefisch;Lei Cao;Jessica M. Cassidy;Valentina Ciullo;Adriana Bastos Conforto;Steven C. Cramer;Rosalía Dacosta‐Aguayo;Ezequiel de la Rosa;Martin Domín;Adrienne N. Dula;Wuwei Feng;Alexandre R. Franco;Fatemeh Geranmayeh;Alexandre Gramfort;Chris M. Gregory;Colleen A. Hanlon;Brenton Hordacre;Steven A. Kautz;Mohamed Salah Khlif;Hosung Kim;Jan S. Kirschke;Jingchun Liu;Martín Lotze;Bradley J. MacIntosh;María Mataró;Feroze B. Mohamed;Jan Egil Nordvik;Gilsoon Park;Amy Pienta;Fabrizio Piras;Shane M. Redman;Kate Revill;Mauricio Reyes;Andrew D. Robertson;Na Jin Seo;Surjo R. Soekadar;Gianfranco Spalletta;Alison Sweet;Maria Teleńczuk;Gregory Thielman;Lars T. Westlye;Carolee J. Winstein;George F. Wittenberg;Kristin A. Wong;Chunshui Yu,2024,Emily Olafson;Christoph Sperber;Keith Jamison;Mark Bowren;Aaron D. Boes;Justin W. Andrushko;Michael R. Borich;Lara A. Boyd;Jessica M. Cassidy;Adriana Bastos Conforto;Steven C. Cramer;Adrienne N. Dula;Fatemeh Geranmayeh;Brenton Hordacre;Neda Jahanshad;Steven A. Kautz;Bethany P. Tavenner;Bradley J. MacIntosh;Fabrizio Piras;Andrew D. Robertson;Na Jin Seo;Surjo R. Soekadar;Sophia I. Thomopoulos;Daniela Vecchio;Timothy B. Weng;Lars T. Westlye;Carolee J. Winstein;George F. Wittenberg;Kristin A. Wong;Paul M. Thompson;Sook‐Lei Liew;Amy Kuceyeski
10.1038/s41597-022-01401-7,10.1007/978-3-031-73281-2_16,2022,Sook‐Lei Liew;Bethany Lo;Miranda R. Donnelly;Artemis Zavaliangos‐Petropulu;Jessica N. Jeong;Giuseppe Barisano;A. Hutton;Julia Pia Simon;Julia M. Juliano;Anisha Suri;Zhizhuo Wang;Aisha Abdullah;Jun Kim;Tyler Ard;Nerisa Banaj;Michael R. Borich;Lara A. Boyd;Amy Brodtmann;Cathrin M. Buetefisch;Lei Cao;Jessica M. Cassidy;Valentina Ciullo;Adriana Bastos Conforto;Steven C. Cramer;Rosalía Dacosta‐Aguayo;Ezequiel de la Rosa;Martin Domín;Adrienne N. Dula;Wuwei Feng;Alexandre R. Franco;Fatemeh Geranmayeh;Alexandre Gramfort;Chris M. Gregory;Colleen A. Hanlon;Brenton Hordacre;Steven A. Kautz;Mohamed Salah Khlif;Hosung Kim;Jan S. Kirschke;Jingchun Liu;Martín Lotze;Bradley J. MacIntosh;María Mataró;Feroze B. Mohamed;Jan Egil Nordvik;Gilsoon Park;Amy Pienta;Fabrizio Piras;Shane M. Redman;Kate Revill;Mauricio Reyes;Andrew D. Robertson;Na Jin Seo;Surjo R. Soekadar;Gianfranco Spalletta;Alison Sweet;Maria Teleńczuk;Gregory Thielman;Lars T. Westlye;Carolee J. Winstein;George F. Wittenberg;Kristin A. Wong;Chunshui Yu,2024,Malek Ben Alaya;Daniel M. Lang;Benedikt Wiestler;Julia A. Schnabel;Cosmin I. Bercea
10.1038/s41597-022-01401-7,10.1007/978-3-031-78761-4_11,2022,Sook‐Lei Liew;Bethany Lo;Miranda R. Donnelly;Artemis Zavaliangos‐Petropulu;Jessica N. Jeong;Giuseppe Barisano;A. Hutton;Julia Pia Simon;Julia M. Juliano;Anisha Suri;Zhizhuo Wang;Aisha Abdullah;Jun Kim;Tyler Ard;Nerisa Banaj;Michael R. Borich;Lara A. Boyd;Amy Brodtmann;Cathrin M. Buetefisch;Lei Cao;Jessica M. Cassidy;Valentina Ciullo;Adriana Bastos Conforto;Steven C. Cramer;Rosalía Dacosta‐Aguayo;Ezequiel de la Rosa;Martin Domín;Adrienne N. Dula;Wuwei Feng;Alexandre R. Franco;Fatemeh Geranmayeh;Alexandre Gramfort;Chris M. Gregory;Colleen A. Hanlon;Brenton Hordacre;Steven A. Kautz;Mohamed Salah Khlif;Hosung Kim;Jan S. Kirschke;Jingchun Liu;Martín Lotze;Bradley J. MacIntosh;María Mataró;Feroze B. Mohamed;Jan Egil Nordvik;Gilsoon Park;Amy Pienta;Fabrizio Piras;Shane M. Redman;Kate Revill;Mauricio Reyes;Andrew D. Robertson;Na Jin Seo;Surjo R. Soekadar;Gianfranco Spalletta;Alison Sweet;Maria Teleńczuk;Gregory Thielman;Lars T. Westlye;Carolee J. Winstein;George F. Wittenberg;Kristin A. Wong;Chunshui Yu,2024,Liang Shang;Zhengyang Lou;Andrew L. Alexander;Vivek Prabhakaran;William A. Sethares;Veena A. Nair;Nagesh Adluru
10.1038/s41597-022-01401-7,10.1002/hbm.26803,2022,Sook‐Lei Liew;Bethany Lo;Miranda R. Donnelly;Artemis Zavaliangos‐Petropulu;Jessica N. Jeong;Giuseppe Barisano;A. Hutton;Julia Pia Simon;Julia M. Juliano;Anisha Suri;Zhizhuo Wang;Aisha Abdullah;Jun Kim;Tyler Ard;Nerisa Banaj;Michael R. Borich;Lara A. Boyd;Amy Brodtmann;Cathrin M. Buetefisch;Lei Cao;Jessica M. Cassidy;Valentina Ciullo;Adriana Bastos Conforto;Steven C. Cramer;Rosalía Dacosta‐Aguayo;Ezequiel de la Rosa;Martin Domín;Adrienne N. Dula;Wuwei Feng;Alexandre R. Franco;Fatemeh Geranmayeh;Alexandre Gramfort;Chris M. Gregory;Colleen A. Hanlon;Brenton Hordacre;Steven A. Kautz;Mohamed Salah Khlif;Hosung Kim;Jan S. Kirschke;Jingchun Liu;Martín Lotze;Bradley J. MacIntosh;María Mataró;Feroze B. Mohamed;Jan Egil Nordvik;Gilsoon Park;Amy Pienta;Fabrizio Piras;Shane M. Redman;Kate Revill;Mauricio Reyes;Andrew D. Robertson;Na Jin Seo;Surjo R. Soekadar;Gianfranco Spalletta;Alison Sweet;Maria Teleńczuk;Gregory Thielman;Lars T. Westlye;Carolee J. Winstein;George F. Wittenberg;Kristin A. Wong;Chunshui Yu,2024,Ramsha Ahmed;Aamna Al Shehhi;Naoufel Werghi;Mohamed L. Seghier
10.1038/s41597-022-01401-7,10.48550/arxiv.2406.14826,2022,Sook‐Lei Liew;Bethany Lo;Miranda R. Donnelly;Artemis Zavaliangos‐Petropulu;Jessica N. Jeong;Giuseppe Barisano;A. Hutton;Julia Pia Simon;Julia M. Juliano;Anisha Suri;Zhizhuo Wang;Aisha Abdullah;Jun Kim;Tyler Ard;Nerisa Banaj;Michael R. Borich;Lara A. Boyd;Amy Brodtmann;Cathrin M. Buetefisch;Lei Cao;Jessica M. Cassidy;Valentina Ciullo;Adriana Bastos Conforto;Steven C. Cramer;Rosalía Dacosta‐Aguayo;Ezequiel de la Rosa;Martin Domín;Adrienne N. Dula;Wuwei Feng;Alexandre R. Franco;Fatemeh Geranmayeh;Alexandre Gramfort;Chris M. Gregory;Colleen A. Hanlon;Brenton Hordacre;Steven A. Kautz;Mohamed Salah Khlif;Hosung Kim;Jan S. Kirschke;Jingchun Liu;Martín Lotze;Bradley J. MacIntosh;María Mataró;Feroze B. Mohamed;Jan Egil Nordvik;Gilsoon Park;Amy Pienta;Fabrizio Piras;Shane M. Redman;Kate Revill;Mauricio Reyes;Andrew D. Robertson;Na Jin Seo;Surjo R. Soekadar;Gianfranco Spalletta;Alison Sweet;Maria Teleńczuk;Gregory Thielman;Lars T. Westlye;Carolee J. Winstein;George F. Wittenberg;Kristin A. Wong;Chunshui Yu,2024,Jiayu Huo;Sébastien Ourselin;Rachel Sparks
10.1038/s41597-022-01401-7,10.1016/j.media.2024.103301,2022,Sook‐Lei Liew;Bethany Lo;Miranda R. Donnelly;Artemis Zavaliangos‐Petropulu;Jessica N. Jeong;Giuseppe Barisano;A. Hutton;Julia Pia Simon;Julia M. Juliano;Anisha Suri;Zhizhuo Wang;Aisha Abdullah;Jun Kim;Tyler Ard;Nerisa Banaj;Michael R. Borich;Lara A. Boyd;Amy Brodtmann;Cathrin M. Buetefisch;Lei Cao;Jessica M. Cassidy;Valentina Ciullo;Adriana Bastos Conforto;Steven C. Cramer;Rosalía Dacosta‐Aguayo;Ezequiel de la Rosa;Martin Domín;Adrienne N. Dula;Wuwei Feng;Alexandre R. Franco;Fatemeh Geranmayeh;Alexandre Gramfort;Chris M. Gregory;Colleen A. Hanlon;Brenton Hordacre;Steven A. Kautz;Mohamed Salah Khlif;Hosung Kim;Jan S. Kirschke;Jingchun Liu;Martín Lotze;Bradley J. MacIntosh;María Mataró;Feroze B. Mohamed;Jan Egil Nordvik;Gilsoon Park;Amy Pienta;Fabrizio Piras;Shane M. Redman;Kate Revill;Mauricio Reyes;Andrew D. Robertson;Na Jin Seo;Surjo R. Soekadar;Gianfranco Spalletta;Alison Sweet;Maria Teleńczuk;Gregory Thielman;Lars T. Westlye;Carolee J. Winstein;George F. Wittenberg;Kristin A. Wong;Chunshui Yu,2024,J. Charles Cox;Peng Liu;Skylar E. Stolte;Yunchao Yang;Kang Liu;Kyle B. See;Huiwen Ju;Ruogu Fang
10.1038/s41597-022-01401-7,10.48550/arxiv.2406.06017,2022,Sook‐Lei Liew;Bethany Lo;Miranda R. Donnelly;Artemis Zavaliangos‐Petropulu;Jessica N. Jeong;Giuseppe Barisano;A. Hutton;Julia Pia Simon;Julia M. Juliano;Anisha Suri;Zhizhuo Wang;Aisha Abdullah;Jun Kim;Tyler Ard;Nerisa Banaj;Michael R. Borich;Lara A. Boyd;Amy Brodtmann;Cathrin M. Buetefisch;Lei Cao;Jessica M. Cassidy;Valentina Ciullo;Adriana Bastos Conforto;Steven C. Cramer;Rosalía Dacosta‐Aguayo;Ezequiel de la Rosa;Martin Domín;Adrienne N. Dula;Wuwei Feng;Alexandre R. Franco;Fatemeh Geranmayeh;Alexandre Gramfort;Chris M. Gregory;Colleen A. Hanlon;Brenton Hordacre;Steven A. Kautz;Mohamed Salah Khlif;Hosung Kim;Jan S. Kirschke;Jingchun Liu;Martín Lotze;Bradley J. MacIntosh;María Mataró;Feroze B. Mohamed;Jan Egil Nordvik;Gilsoon Park;Amy Pienta;Fabrizio Piras;Shane M. Redman;Kate Revill;Mauricio Reyes;Andrew D. Robertson;Na Jin Seo;Surjo R. Soekadar;Gianfranco Spalletta;Alison Sweet;Maria Teleńczuk;Gregory Thielman;Lars T. Westlye;Carolee J. Winstein;George F. Wittenberg;Kristin A. Wong;Chunshui Yu,2024,Muhammad Nouman;Mohamed A. Mabrok;Essam A. Rashed
10.1038/s41597-022-01401-7,10.3389/fnins.2024.1401329,2022,Sook‐Lei Liew;Bethany Lo;Miranda R. Donnelly;Artemis Zavaliangos‐Petropulu;Jessica N. Jeong;Giuseppe Barisano;A. Hutton;Julia Pia Simon;Julia M. Juliano;Anisha Suri;Zhizhuo Wang;Aisha Abdullah;Jun Kim;Tyler Ard;Nerisa Banaj;Michael R. Borich;Lara A. Boyd;Amy Brodtmann;Cathrin M. Buetefisch;Lei Cao;Jessica M. Cassidy;Valentina Ciullo;Adriana Bastos Conforto;Steven C. Cramer;Rosalía Dacosta‐Aguayo;Ezequiel de la Rosa;Martin Domín;Adrienne N. Dula;Wuwei Feng;Alexandre R. Franco;Fatemeh Geranmayeh;Alexandre Gramfort;Chris M. Gregory;Colleen A. Hanlon;Brenton Hordacre;Steven A. Kautz;Mohamed Salah Khlif;Hosung Kim;Jan S. Kirschke;Jingchun Liu;Martín Lotze;Bradley J. MacIntosh;María Mataró;Feroze B. Mohamed;Jan Egil Nordvik;Gilsoon Park;Amy Pienta;Fabrizio Piras;Shane M. Redman;Kate Revill;Mauricio Reyes;Andrew D. Robertson;Na Jin Seo;Surjo R. Soekadar;Gianfranco Spalletta;Alison Sweet;Maria Teleńczuk;Gregory Thielman;Lars T. Westlye;Carolee J. Winstein;George F. Wittenberg;Kristin A. Wong;Chunshui Yu,2024,Ming Yanzhen;Chen Song;Wanping Li;Yang Zufang;Alan Wang
10.1038/s41597-022-01401-7,10.1145/3665026.3665049,2022,Sook‐Lei Liew;Bethany Lo;Miranda R. Donnelly;Artemis Zavaliangos‐Petropulu;Jessica N. Jeong;Giuseppe Barisano;A. Hutton;Julia Pia Simon;Julia M. Juliano;Anisha Suri;Zhizhuo Wang;Aisha Abdullah;Jun Kim;Tyler Ard;Nerisa Banaj;Michael R. Borich;Lara A. Boyd;Amy Brodtmann;Cathrin M. Buetefisch;Lei Cao;Jessica M. Cassidy;Valentina Ciullo;Adriana Bastos Conforto;Steven C. Cramer;Rosalía Dacosta‐Aguayo;Ezequiel de la Rosa;Martin Domín;Adrienne N. Dula;Wuwei Feng;Alexandre R. Franco;Fatemeh Geranmayeh;Alexandre Gramfort;Chris M. Gregory;Colleen A. Hanlon;Brenton Hordacre;Steven A. Kautz;Mohamed Salah Khlif;Hosung Kim;Jan S. Kirschke;Jingchun Liu;Martín Lotze;Bradley J. MacIntosh;María Mataró;Feroze B. Mohamed;Jan Egil Nordvik;Gilsoon Park;Amy Pienta;Fabrizio Piras;Shane M. Redman;Kate Revill;Mauricio Reyes;Andrew D. Robertson;Na Jin Seo;Surjo R. Soekadar;Gianfranco Spalletta;Alison Sweet;Maria Teleńczuk;Gregory Thielman;Lars T. Westlye;Carolee J. Winstein;George F. Wittenberg;Kristin A. Wong;Chunshui Yu,2024,Muhammad Nouman;Mohamed A. Mabrok;Essam A. Rashed
