"doi"
"10.1162/imag_a_00028"
"10.5281/zenodo.8425610"
"10.1038/s43018-023-00653-5"
"10.1172/jci169225"
"10.26508/lsa.202302309"
"10.1016/j.jid.2023.10.034"
"10.1093/jleuko/qiad137"
"10.1158/1535-7163.mct-23-0094"
"10.1016/j.prmcm.2022.100118"
"10.1371/journal.pdig.0000007"
"10.1158/2159-8290.cd-22-0210"
"10.1371/journal.pdig.0000094"
"10.1152/ajplung.00093.2020"
"10.1038/s41467-022-31772-9"
"10.1016/j.jhep.2021.08.009"
"10.1038/s41588-022-01129-5"
"10.3390/cancers13174412"
"10.1038/s42255-021-00504-6"
"10.3390/vaccines9060650"
"10.1016/j.immuni.2021.09.010"
"10.1016/j.neuron.2022.01.001"
"10.1016/j.hroo.2021.02.005"
"10.3390/v14020337"
"10.2807/1560-7917.es.2019.24.27.1900394"
"10.2196/38977"
"10.1371/journal.pone.0266204"
"10.1371/journal.pone.0233789"
"10.1371/journal.pcbi.1008068"
"10.1128/aac.01798-18"
"10.1111/psyp.14015"
"10.1084/jem.20190896"
"10.1074/mcp.ra119.001446"
"10.1038/s41594-022-00783-x"
"10.1038/s41590-021-01117-7"
"10.1038/s41586-022-04597-1"
"10.1038/s41586-021-03324-6"
"10.1016/j.redox.2020.101448"
"10.4049/jimmunol.2100225"
"10.1152/ajprenal.00610.2020"
"10.1038/s41467-021-27732-4"
"10.1021/acs.analchem.1c04373"
"10.3390/v13050882"
"10.3390/pathogens11040434"
"10.3390/cancers12040905"
"10.1186/s40478-022-01454-0"
"10.1038/s41586-019-1471-1"
"10.1038/s41467-020-15123-0"
"10.1038/s41467-021-22266-1"
"10.1016/j.chom.2021.01.015"
"10.12688/wellcomeopenres.16893.2"
"10.1038/s42003-020-01591-z"
"10.1038/s41467-021-23706-8"
"10.17912/micropub.biology.000390"
"10.1093/noajnl/vdab149"
"10.12688/wellcomeopenres.16661.2"
"10.1016/j.xhgg.2021.100042"
"10.1001/jamanetworkopen.2020.32335"
"10.1126/science.abd4570"
"10.12688/f1000research.26707.2"
"10.3389/fonc.2020.00747"
"10.1371/journal.pone.0235716"
"10.1371/journal.pone.0211001"
"10.1186/s42522-020-00018-3"
"10.1172/jci.insight.123862"
"10.1038/s41591-020-0908-2"
"10.1021/acs.analchem.0c01273"
"10.1016/s0140-6736%2820%2930750-9"
"10.4049/immunohorizons.2000006"
"10.1523/jneurosci.2189-17.2017"
"10.1242/jeb.206342"
"10.1128/mbio.00190-19"
"10.1098/rsif.2018.0220"
